net_put_flow_btc_z,net_call_flow_btc_z,block_share_z,pc_volume_ratio_z,top_strike_share_z,lag,event_day
0.7160599871329076,0.11211639662763818,-0.5866689214538673,-0.26929645893515614,0.6258870599579506,2,2023-12-26
-0.5682325544760644,1.5935544394925174,-1.2598052008316936,-1.7630777286049997,0.07531895880067285,-2,2024-01-03
-1.3546016678325266,0.9764854842136381,0.2260156020174132,-0.28241747495254965,0.0658043519835709,-1,2024-01-03
1.5068960860929055,-0.4269984214797976,-0.4407446349160736,1.1742894674734445,-1.9552173676656561,0,2024-01-03
-0.5438611568463901,0.3148190295894631,0.09435907189947995,-0.4829451961233851,0.5265692751900284,1,2024-01-03
1.0357197767042527,-0.5827254605395614,0.5968326971094937,0.580675758540851,-1.1251467788968332,2,2024-01-03
1.5068960860929055,-0.4269984214797976,-0.4407446349160736,1.1742894674734445,-1.9552173676656561,-2,2024-01-05
-0.5438611568463901,0.3148190295894631,0.09435907189947995,-0.4829451961233851,0.5265692751900284,-1,2024-01-05
1.0357197767042527,-0.5827254605395614,0.5968326971094937,0.580675758540851,-1.1251467788968332,0,2024-01-05
0.12319473276905828,0.3598199475037393,-1.3395007852829157,0.5042852823532542,-0.08864958978413955,1,2024-01-05
-0.13354108677497745,-0.32004175763182535,-1.0245672011718379,-0.30527677581788765,-1.4245153343235137,2,2024-01-05
-0.13354108677497745,-0.32004175763182535,-1.0245672011718379,-0.30527677581788765,-1.4245153343235137,-2,2024-01-09
0.17688156469159913,-1.121090505466076,0.9035046731026058,0.13202166317719435,-1.2039661259907923,-1,2024-01-09
0.9556323935203345,-2.9619988146871776,0.32363597143589806,-0.9746700958873041,-0.6595728343803199,0,2024-01-09
0.892002931616553,-1.0469065707994991,-0.10168896440068788,0.26216123009340536,-0.9453601118503879,1,2024-01-09
1.450937233455748,1.6160167769731855,0.8108647567431619,-0.6066509057739875,1.2004315301862154,2,2024-01-09
0.17688156469159913,-1.121090505466076,0.9035046731026058,0.13202166317719435,-1.2039661259907923,-2,2024-01-10
0.9556323935203345,-2.9619988146871776,0.32363597143589806,-0.9746700958873041,-0.6595728343803199,-1,2024-01-10
0.892002931616553,-1.0469065707994991,-0.10168896440068788,0.26216123009340536,-0.9453601118503879,0,2024-01-10
1.450937233455748,1.6160167769731855,0.8108647567431619,-0.6066509057739875,1.2004315301862154,1,2024-01-10
0.8580832337956809,-0.844019319388802,-0.10668674789713377,0.4716767314856202,-1.289716922411201,2,2024-01-10
0.9556323935203345,-2.9619988146871776,0.32363597143589806,-0.9746700958873041,-0.6595728343803199,-2,2024-01-11
0.892002931616553,-1.0469065707994991,-0.10168896440068788,0.26216123009340536,-0.9453601118503879,-1,2024-01-11
1.450937233455748,1.6160167769731855,0.8108647567431619,-0.6066509057739875,1.2004315301862154,0,2024-01-11
0.8580832337956809,-0.844019319388802,-0.10668674789713377,0.4716767314856202,-1.289716922411201,1,2024-01-11
0.05274128702463072,-0.618150636680068,-1.4158160537824738,2.5332263603828755,-0.5094017851651723,2,2024-01-11
0.892002931616553,-1.0469065707994991,-0.10168896440068788,0.26216123009340536,-0.9453601118503879,-2,2024-01-12
1.450937233455748,1.6160167769731855,0.8108647567431619,-0.6066509057739875,1.2004315301862154,-1,2024-01-12
0.8580832337956809,-0.844019319388802,-0.10668674789713377,0.4716767314856202,-1.289716922411201,0,2024-01-12
0.05274128702463072,-0.618150636680068,-1.4158160537824738,2.5332263603828755,-0.5094017851651723,1,2024-01-12
0.10131002328765418,-0.8699532263028704,-1.438661810000397,1.9401555027776256,-0.75952254293051,2,2024-01-12
0.6995538641530492,-0.5921062987357983,1.0973785820627864,0.5566909898553432,-0.26657479547104446,-2,2024-01-19
0.980749353833129,-0.34817743682174124,1.2092337503279722,1.7831412693426394,0.8072858898922456,-1,2024-01-19
0.19890072443289408,-0.03339746661438721,0.5004642125667359,1.2048627400377452,-0.48565982104206923,0,2024-01-19
-0.501837445469202,-0.22391154616059658,-1.5594014892930361,0.16338919928115184,-0.8280962387217231,1,2024-01-19
-0.34619343109464434,-0.46121199827291726,-1.2541078365294398,-0.18892208724974643,-0.5600473072335848,2,2024-01-19
-0.37840105096322546,-0.7931242065974594,0.7784714423189607,-0.41384092275319995,2.6709051303959996,-2,2024-02-07
-0.5209029446417631,0.3368792411508446,-0.2544100020335376,-0.8473962582944037,-0.16111680138491988,-1,2024-02-07
-0.7233917061845592,-0.29957175768883454,0.2655742919992003,-1.262440012644547,3.9793822439724704,0,2024-02-07
-2.5409689932144426,1.2087842855916098,0.8222630120133079,-1.2702296926788041,1.6434936625317407,1,2024-02-07
-1.0341390217442166,3.598503055524657,0.4193905212833363,-0.7936611197537099,-0.8905709407898114,2,2024-02-07
-0.5209029446417631,0.3368792411508446,-0.2544100020335376,-0.8473962582944037,-0.16111680138491988,-2,2024-02-08
-0.7233917061845592,-0.29957175768883454,0.2655742919992003,-1.262440012644547,3.9793822439724704,-1,2024-02-08
-2.5409689932144426,1.2087842855916098,0.8222630120133079,-1.2702296926788041,1.6434936625317407,0,2024-02-08
-1.0341390217442166,3.598503055524657,0.4193905212833363,-0.7936611197537099,-0.8905709407898114,1,2024-02-08
-0.32561859244933916,0.2792798154207586,-1.0471856949245837,-1.0281522222766486,1.3922727903416519,2,2024-02-08
-0.7233917061845592,-0.29957175768883454,0.2655742919992003,-1.262440012644547,3.9793822439724704,-2,2024-02-09
-2.5409689932144426,1.2087842855916098,0.8222630120133079,-1.2702296926788041,1.6434936625317407,-1,2024-02-09
-1.0341390217442166,3.598503055524657,0.4193905212833363,-0.7936611197537099,-0.8905709407898114,0,2024-02-09
-0.32561859244933916,0.2792798154207586,-1.0471856949245837,-1.0281522222766486,1.3922727903416519,1,2024-02-09
-0.3961829512347864,-0.5706223409394178,-0.8765901513049983,-0.9187006602542339,-0.6606251203188472,2,2024-02-09
-0.3961829512347864,-0.5706223409394178,-0.8765901513049983,-0.9187006602542339,-0.6606251203188472,-2,2024-02-13
-0.32494162563001255,1.581666857933637,0.3210392767998982,-0.6911916007493178,0.8484317335036671,-1,2024-02-13
0.37397999795642295,-0.4055914038048769,-0.18215093198182,-0.495204818520289,0.9984009747206192,0,2024-02-13
-0.5777282284002376,0.4215037295944683,0.900646514562963,-0.5053677798101064,-0.7802824200025246,1,2024-02-13
0.5885194211758518,0.49395676649917597,0.15016519764503164,-0.7136108641890584,-0.21392614920205782,2,2024-02-13
0.5885194211758518,0.49395676649917597,0.15016519764503164,-0.7136108641890584,-0.21392614920205782,-2,2024-02-17
-0.7070308414853612,0.38831292878544915,0.24614623874379615,0.14684099614900764,1.2236885103220594,-1,2024-02-17
0.28817690320200906,-0.4441757784909625,-1.2897273027276972,-0.2392829102657899,-0.36608990682966547,0,2024-02-17
0.11808081344310517,-0.32571237007847664,-0.9580452561576621,-0.9568417174591485,-0.1889183119145001,1,2024-02-17
-0.19297391465120067,-0.21601753614711702,0.7799502382760134,-1.1531605404096938,0.1045256927675114,2,2024-02-17
-1.0641941217531734,0.09721489592102063,-1.544749550946192,-0.4601877798073432,-0.06023519010122708,-2,2024-02-26
-0.4996845049026776,-0.18726482113757825,-1.5361836824776396,-0.8538775253815049,-0.31080844359341303,-1,2024-02-26
2.9862797308860216,1.253465330777774,0.09708207788941764,-0.18048444579373554,-0.9908221218640476,0,2024-02-26
-1.028711432043325,0.9264487787558106,0.9021619812043786,-1.094165193494338,-0.4819179268328731,1,2024-02-26
3.3165878341357633,1.2264712759884393,0.8598885546789904,-1.0039743382550363,0.20764756924176506,2,2024-02-26
0.1607358702757232,-0.1870582976358052,-1.041996716837701,-0.9678780020741338,-0.19336002555363682,-2,2024-03-05
-0.10816002050136171,0.14728928011755696,0.5879452303356301,-1.23587783122099,-0.3643980577166968,-1,2024-03-05
3.428404523752957,-2.035582182313279,-0.19095827021575484,-0.41866741413654074,-0.3226666292708552,0,2024-03-05
-1.3669491070732396,0.18676854452249667,0.45549394099966334,-1.2852145813172722,-0.3782645006237033,1,2024-03-05
-0.16206953748210956,-0.2363930433736657,0.37937054473939896,-0.9383009295525361,-1.0250795983626786,2,2024-03-05
-0.11839695284163396,0.19219909056961787,0.7703119065959271,-0.8942183383615905,-0.8467923474590453,-2,2024-03-15
0.7197181928234413,-0.031918715104605276,-0.08834825379781365,-0.44497352828198417,-1.2753510622195157,-1,2024-03-15
0.5848840833971347,-0.32321110801451536,3.111952010982727,-0.5550820323040848,-1.3313924286036178,0,2024-03-15
0.08682913572782787,-0.229461471665944,-1.0926920215403457,-0.25791174397570926,-0.9007763744774313,1,2024-03-15
-0.2546290560558725,-0.5381250710234047,-0.9674198749372745,1.2645283159949776,-1.1562118829900376,2,2024-03-15
-0.2546290560558725,-0.5381250710234047,-0.9674198749372745,1.2645283159949776,-1.1562118829900376,-2,2024-03-19
-0.60977609823205,-0.5109035717003073,0.6213420433165936,-0.6940411086134315,0.19210327314774006,-1,2024-03-19
-1.1990118866289685,-0.6904717769453684,0.974188791961968,0.4260151417830839,-1.1917872358493735,0,2024-03-19
-0.9847423301475563,0.5822989215639771,0.3904134408550593,1.0243519647742598,-1.0621670347659822,1,2024-03-19
-1.647991806342948,-0.2087061568282237,1.2927088696662625,-0.11205253201130691,-1.1417732950069956,2,2024-03-19
-0.60977609823205,-0.5109035717003073,0.6213420433165936,-0.6940411086134315,0.19210327314774006,-2,2024-03-20
-1.1990118866289685,-0.6904717769453684,0.974188791961968,0.4260151417830839,-1.1917872358493735,-1,2024-03-20
-0.9847423301475563,0.5822989215639771,0.3904134408550593,1.0243519647742598,-1.0621670347659822,0,2024-03-20
-1.647991806342948,-0.2087061568282237,1.2927088696662625,-0.11205253201130691,-1.1417732950069956,1,2024-03-20
0.9057466982570855,0.15322026412143486,0.6603819151294781,1.8038326553520005,-1.339147595878963,2,2024-03-20
-0.9847423301475563,0.5822989215639771,0.3904134408550593,1.0243519647742598,-1.0621670347659822,-2,2024-03-22
-1.647991806342948,-0.2087061568282237,1.2927088696662625,-0.11205253201130691,-1.1417732950069956,-1,2024-03-22
0.9057466982570855,0.15322026412143486,0.6603819151294781,1.8038326553520005,-1.339147595878963,0,2024-03-22
-0.6603331336880128,-0.24711910003863632,-1.300560836906809,0.43419880049292264,-0.8476714396773094,1,2024-03-22
-0.4430138432505274,-0.20209185584431677,-0.5568052146690144,-0.45099094517072197,-0.7738311072875257,2,2024-03-22
0.18038445953333196,0.27781062952151897,0.9677066042557048,-0.7211948930241348,-0.22849490444021794,-2,2024-03-27
-0.2028308321903011,-0.2380885250902865,0.7455540997630666,2.8929301929623747,-0.6854588732651441,-1,2024-03-27
-0.5094764703118448,-0.3866379324848659,-0.055997441269711255,-0.8902406860108649,-0.21805706932844893,0,2024-03-27
0.2756844924801185,-0.3540326897235575,0.6053454335343937,0.5429958360684122,1.1010603836470345,1,2024-03-27
0.5379438557389793,-0.7200255200165004,-0.36922681808712476,0.8707992197180849,-0.3876535870305796,2,2024-03-27
-0.26201197749590144,-0.02975349507511323,-1.1662613526736163,-0.5036653995474715,-0.14994208276505624,-2,2024-04-02
1.4519116690337899,-1.1793124654021854,-0.5943067515119353,0.4123244647983642,0.27360094330527746,-1,2024-04-02
1.2940716902218985,-0.1130987216133833,0.5729673801618356,0.4334281418517058,-0.720274887880416,0,2024-04-02
-1.6856388094152799,0.8530990843440187,-0.760191360921211,0.8907086846226118,-0.34441951159055906,1,2024-04-02
0.06040675087296163,0.3878503777288868,-0.5614140495916075,0.4651335863819579,-0.8213363633137799,2,2024-04-02
0.5863349404477582,-0.13670392138453585,3.678460740796942,-0.09806935403076905,-1.6261374795960855,-2,2024-04-12
-0.41291461037576815,-0.35322898361038246,-0.8242933789145684,-0.7100232510391632,-0.3499826287189944,-1,2024-04-12
0.5977380328490148,-1.2932818540008342,-0.018747417240646765,-0.07110155654430401,-1.2317786474296593,0,2024-04-12
-0.7021092138964675,-0.6094838416918744,-0.3588533489319485,4.310999798551314,-1.4501563643477657,1,2024-04-12
-0.7494484046797835,-0.030868210175523204,-1.0116948481497043,2.1348353193911804,0.06313744029500007,2,2024-04-12
-0.41291461037576815,-0.35322898361038246,-0.8242933789145684,-0.7100232510391632,-0.3499826287189944,-2,2024-04-13
0.5977380328490148,-1.2932818540008342,-0.018747417240646765,-0.07110155654430401,-1.2317786474296593,-1,2024-04-13
-0.7021092138964675,-0.6094838416918744,-0.3588533489319485,4.310999798551314,-1.4501563643477657,0,2024-04-13
-0.7494484046797835,-0.030868210175523204,-1.0116948481497043,2.1348353193911804,0.06313744029500007,1,2024-04-13
0.575096822839837,0.16197366748201344,0.6115958085712451,-0.7164901820289447,-1.428532211291533,2,2024-04-13
0.5977380328490148,-1.2932818540008342,-0.018747417240646765,-0.07110155654430401,-1.2317786474296593,-2,2024-04-14
-0.7021092138964675,-0.6094838416918744,-0.3588533489319485,4.310999798551314,-1.4501563643477657,-1,2024-04-14
-0.7494484046797835,-0.030868210175523204,-1.0116948481497043,2.1348353193911804,0.06313744029500007,0,2024-04-14
0.575096822839837,0.16197366748201344,0.6115958085712451,-0.7164901820289447,-1.428532211291533,1,2024-04-14
0.49041942540767247,0.285615384120288,0.2518307903247182,1.697632319412166,-0.8437863283600434,2,2024-04-14
1.1420126842069855,-0.5783398548964315,0.20192634955911254,0.3335204614793904,-0.21623896480953259,-2,2024-04-19
1.429475862251025,1.3318033177325057,0.5984862070595836,0.28596027088349296,-0.5008807189321772,-1,2024-04-19
0.502282465795859,0.8554859956382599,0.3325124274646291,0.03377854813693068,-0.7212954669254017,0,2024-04-19
-0.8405612428757463,0.21232673899053922,-1.070434851654966,0.5684770425749046,0.9105250751095045,1,2024-04-19
0.0763220150913006,-0.5215395674628801,-1.3299026395611242,-0.0850183137930223,-0.5891211402293683,2,2024-04-19
-0.32161058481609983,0.4897750572054441,-0.2632813176115507,0.28064023395109733,0.5871967641020538,-2,2024-05-01
0.8792190808846149,-1.8789192594675181,-0.569242824484131,1.3257162682938404,0.8533865963019507,-1,2024-05-01
1.6135387259280287,-2.4988456841976534,-0.46556076226693327,2.0420502543215493,-0.7938281209825975,0,2024-05-01
-1.5121983029013004,-1.8064008021567644,0.29587712773082886,1.388680741947494,-1.6022258190700238,1,2024-05-01
-0.9009997696934806,2.907098327883203,0.050834532072939476,-1.0866259311087019,-0.21022873566308425,2,2024-05-01
0.8792190808846149,-1.8789192594675181,-0.569242824484131,1.3257162682938404,0.8533865963019507,-2,2024-05-02
1.6135387259280287,-2.4988456841976534,-0.46556076226693327,2.0420502543215493,-0.7938281209825975,-1,2024-05-02
-1.5121983029013004,-1.8064008021567644,0.29587712773082886,1.388680741947494,-1.6022258190700238,0,2024-05-02
-0.9009997696934806,2.907098327883203,0.050834532072939476,-1.0866259311087019,-0.21022873566308425,1,2024-05-02
-0.22261385885646084,1.5747629061142496,-1.0307143720454184,-0.5099195798386246,-0.5199714878988559,2,2024-05-02
-0.009791721208264308,0.180233514396058,-1.568898278306485,-0.5904907308156793,-0.6978868428619613,-2,2024-05-20
-0.34050141867149586,-0.46607844834430234,-1.4321180190050067,-0.19797568283151554,1.2108499442896974,-1,2024-05-20
-0.7490250425151486,2.881197597889532,0.07318171766415488,-0.584645301877749,1.8208417256124456,0,2024-05-20
-0.4050193370897026,0.22664660036550358,2.4343841101639474,-1.5046670208942998,-0.22312204246780468,1,2024-05-20
-0.7258509137633564,0.3223601577208703,0.5163841184451627,-1.1185756749959477,0.7743702004050068,2,2024-05-20
-0.4050193370897026,0.22664660036550358,2.4343841101639474,-1.5046670208942998,-0.22312204246780468,-2,2024-05-23
-0.7258509137633564,0.3223601577208703,0.5163841184451627,-1.1185756749959477,0.7743702004050068,-1,2024-05-23
1.4685917990757846,-0.37100598620426756,0.13378373178868805,-0.05268010801263141,-0.4735454552136456,0,2024-05-23
0.4793734027086709,0.31441581820137304,-0.03266244501363106,0.4128754431121283,-0.32456314009083204,1,2024-05-23
-0.42210714141312494,0.03532104169667999,-1.132913367323145,-1.1741674740032249,-0.2478338384642682,2,2024-05-23
-0.7298214613703728,1.8172707907121168,0.11369499839347716,-1.0973550487067942,0.16861462220208046,-2,2024-06-07
-1.2781083647865819,-0.2211619502994986,-0.7840694754583025,0.03185619705552103,-0.7099072946286845,-1,2024-06-07
-0.28594367075823407,0.4910916395116757,0.3047234531071784,-1.0806619502913783,0.19252441765852726,0,2024-06-07
0.04537050044281964,0.010281013738732015,-1.156100604656548,-0.7041281627543583,0.8303743453899795,1,2024-06-07
-0.0831758695756426,-0.11918916025693493,-1.1247625466293463,-0.5858467258395095,0.8057016219548148,2,2024-06-07
-0.0831758695756426,-0.11918916025693493,-1.1247625466293463,-0.5858467258395095,0.8057016219548148,-2,2024-06-11
-0.4144393680463881,-0.1175693896715534,-0.29100554680599766,-0.7874588693281523,0.44185413597623235,-1,2024-06-11
0.7490726351490321,0.9152752266245149,0.16759657379396908,-0.1273684900374969,-0.7841325721820298,0,2024-06-11
-1.9084422158225531,-0.15265673326360138,0.8362989586438334,-0.5726596056682622,1.2717396145646487,1,2024-06-11
2.121168283798701,-0.04806482335808431,0.2818473454515982,0.434361117622352,-0.1634286071979606,2,2024-06-11
-1.9084422158225531,-0.15265673326360138,0.8362989586438334,-0.5726596056682622,1.2717396145646487,-2,2024-06-14
2.121168283798701,-0.04806482335808431,0.2818473454515982,0.434361117622352,-0.1634286071979606,-1,2024-06-14
1.0957365972292241,0.0052495235391729275,0.15271971267964415,-0.003409934624453052,-0.3685046471511092,0,2024-06-14
-0.29790585004923853,-0.03270551984199091,-1.3316052172835044,-0.5200429267804443,-0.29329209574948817,1,2024-06-14
-0.1952276003868772,-0.036908254723484635,-1.2063606199849846,-0.17948348766909966,-0.06819304269542074,2,2024-06-14
-0.2845766121495375,-0.14502051942524433,-1.3156501125504532,-0.000109328720332806,-0.5898258470141453,-2,2024-06-24
0.08167004619014011,-0.34113202736663817,-1.1916546621249948,1.0276826648915354,-0.9689308187185526,-1,2024-06-24
1.9351731037572497,-0.2828072633593958,1.3442841993288106,1.4195886450723871,0.22948132993625972,0,2024-06-24
-1.472345202840931,1.1518161274662895,0.705942289431318,0.5596458260850952,-0.48222960660248226,1,2024-06-24
2.8310666862222678,-0.7071261227234007,1.571538543123528,-0.30887899172086863,-0.14227543778926327,2,2024-06-24
0.08167004619014011,-0.34113202736663817,-1.1916546621249948,1.0276826648915354,-0.9689308187185526,-2,2024-06-25
1.9351731037572497,-0.2828072633593958,1.3442841993288106,1.4195886450723871,0.22948132993625972,-1,2024-06-25
-1.472345202840931,1.1518161274662895,0.705942289431318,0.5596458260850952,-0.48222960660248226,0,2024-06-25
2.8310666862222678,-0.7071261227234007,1.571538543123528,-0.30887899172086863,-0.14227543778926327,1,2024-06-25
0.6000440736766353,-0.23556625336949932,0.9514585039995183,1.4787320699625912,1.05866074951976,2,2024-06-25
0.8989729072195679,-1.6816549288033265,0.07149133418654631,-0.6748401662309428,0.1445812073028785,-2,2024-07-04
4.461459610686829,-0.06748416557738052,-0.181883152728106,1.7403144396739767,1.457407674228256,-1,2024-07-04
0.7407622083798568,0.3190161262900808,0.5997123502966022,2.6233726001204043,1.540323303077432,0,2024-07-04
1.806027993941985,0.29948379039256207,0.4590514348174944,2.8969545308685793,-1.2250491127221572,1,2024-07-04
0.2603273923641202,0.7728523479988959,-1.0028395845134022,2.7378804067628253,0.9440554058462383,2,2024-07-04
4.461459610686829,-0.06748416557738052,-0.181883152728106,1.7403144396739767,1.457407674228256,-2,2024-07-05
0.7407622083798568,0.3190161262900808,0.5997123502966022,2.6233726001204043,1.540323303077432,-1,2024-07-05
1.806027993941985,0.29948379039256207,0.4590514348174944,2.8969545308685793,-1.2250491127221572,0,2024-07-05
0.2603273923641202,0.7728523479988959,-1.0028395845134022,2.7378804067628253,0.9440554058462383,1,2024-07-05
-0.24595645711037326,0.368353834440078,-0.7145171929747357,-1.0336208105784161,-0.750216310523136,2,2024-07-05
0.2603273923641202,0.7728523479988959,-1.0028395845134022,2.7378804067628253,0.9440554058462383,-2,2024-07-08
-0.24595645711037326,0.368353834440078,-0.7145171929747357,-1.0336208105784161,-0.750216310523136,-1,2024-07-08
-0.563040198272051,-1.4522916291775463,0.4296269242185825,-0.5433325537385711,-1.5996661923586792,0,2024-07-08
-1.0138229305256656,-0.1728918245501011,0.3507562679976639,2.4510665719016473,-0.5915558541742184,1,2024-07-08
-0.060968528066203315,-0.025342161757715254,-0.17842786748128467,1.7002956084192782,-1.1167916374917373,2,2024-07-08
0.6591284222648981,0.31695965772059004,-0.2802088498523464,1.7772248520380114,-0.5797764583181079,-2,2024-08-05
0.9254149234434805,-0.11563402889153128,0.37093991789173564,3.0364719869873786,-1.0800555259607723,-1,2024-08-05
4.761226790737871,-0.3913083511263101,0.401709556724453,4.494484962760512,-1.541420706879991,0,2024-08-05
0.39606063181685136,0.3473318266729683,0.5370763079713184,1.2591556136206918,-0.4011903560457735,1,2024-08-05
-0.34231110934266273,-0.5543937294747306,1.4216616231138888,0.6200714639495959,-0.5433605710135294,2,2024-08-05
0.39606063181685136,0.3473318266729683,0.5370763079713184,1.2591556136206918,-0.4011903560457735,-2,2024-08-08
-0.34231110934266273,-0.5543937294747306,1.4216616231138888,0.6200714639495959,-0.5433605710135294,-1,2024-08-08
-2.779128139079161,0.9436575617240608,0.6923075246647137,1.342227410497778,-0.9057366651238465,0,2024-08-08
-0.9978879958920227,-0.6767252553484697,0.008340043794157806,-0.13010245513347785,0.12543108254637972,1,2024-08-08
-0.4060878794563868,0.050077711258465094,-0.5181164233407147,-0.1606771277736389,-0.009788014447648659,2,2024-08-08
-0.34231110934266273,-0.5543937294747306,1.4216616231138888,0.6200714639495959,-0.5433605710135294,-2,2024-08-09
-2.779128139079161,0.9436575617240608,0.6923075246647137,1.342227410497778,-0.9057366651238465,-1,2024-08-09
-0.9978879958920227,-0.6767252553484697,0.008340043794157806,-0.13010245513347785,0.12543108254637972,0,2024-08-09
-0.4060878794563868,0.050077711258465094,-0.5181164233407147,-0.1606771277736389,-0.009788014447648659,1,2024-08-09
-0.15937220712948033,-0.37784192531005845,-0.7066063674563097,0.44926720887467686,-0.7857127775476019,2,2024-08-09
-0.32193529098645807,-0.9681969611735477,3.275330702860603,0.17776678639035853,-0.7785268690678522,-2,2024-08-22
-0.4605273971767242,1.4515463961611994,0.45220336134669414,0.20768149711586034,-0.3836232234488206,-1,2024-08-22
-0.2077878384732548,0.14321378437701776,-0.0631010526479829,-0.36410724295919156,0.6269818231587105,0,2024-08-22
0.8258427203310856,1.0958081230821755,1.1150604089144924,-0.7382733516221012,-1.1013348949250978,1,2024-08-22
-0.6447423164924937,-0.34751296665016934,-1.1182724913304931,-0.842186394125861,-0.1387737804354889,2,2024-08-22
-0.35203527377109073,0.03384533477793956,0.11187045929428448,-0.7101405751520165,-0.22204666200854234,-2,2024-08-27
-0.30001931485971844,-1.3097809760633992,3.069368676267473,-0.9728590810186694,-1.3163796082712933,-1,2024-08-27
0.21946648335927305,-1.4824900749046315,1.1783000108062347,0.34401440001567957,1.422442562668917,0,2024-08-27
0.5934831332033421,-1.7505885351085975,2.841984744592431,1.1932356652977016,2.4871106150115003,1,2024-08-27
-0.28155900539882817,0.416458046457363,0.8431834873680452,0.4282745492510829,1.5648418994540272,2,2024-08-27
-0.30001931485971844,-1.3097809760633992,3.069368676267473,-0.9728590810186694,-1.3163796082712933,-2,2024-08-28
0.21946648335927305,-1.4824900749046315,1.1783000108062347,0.34401440001567957,1.422442562668917,-1,2024-08-28
0.5934831332033421,-1.7505885351085975,2.841984744592431,1.1932356652977016,2.4871106150115003,0,2024-08-28
-0.28155900539882817,0.416458046457363,0.8431834873680452,0.4282745492510829,1.5648418994540272,1,2024-08-28
-0.17702112559471153,-0.3253547275736174,0.5664380255171654,0.8267636116305821,0.14680624306168774,2,2024-08-28
-0.5234276124203081,1.5339250369184236,-0.9351811985749846,-1.2922180496002795,1.2302910044693396,-2,2024-11-12
2.365975380931241,3.3784859875690567,0.34218467825373455,-1.2030075635808843,0.29290574426200744,-1,2024-11-12
3.581339739814964,0.26502796162499426,0.09152370235773388,-1.0964920540856442,2.1899969678617124,0,2024-11-12
0.9465022326399092,0.9996792488407465,-0.3201033792163499,-1.1734538400267809,-0.49005748211551803,1,2024-11-12
-1.5307931476217798,0.3128780120712311,0.42003639541425747,-0.7317816295400503,0.53304452881903,2,2024-11-12
2.365975380931241,3.3784859875690567,0.34218467825373455,-1.2030075635808843,0.29290574426200744,-2,2024-11-13
3.581339739814964,0.26502796162499426,0.09152370235773388,-1.0964920540856442,2.1899969678617124,-1,2024-11-13
0.9465022326399092,0.9996792488407465,-0.3201033792163499,-1.1734538400267809,-0.49005748211551803,0,2024-11-13
-1.5307931476217798,0.3128780120712311,0.42003639541425747,-0.7317816295400503,0.53304452881903,1,2024-11-13
-0.34190941376308187,-1.2006260935032864,-0.0026913813811718207,-0.771660023660579,1.4540602879120113,2,2024-11-13
0.9642580243607447,1.068003154760744,-0.27068630371570157,-0.7867675438109497,-0.11165339522841812,-2,2024-12-06
1.1308487647901884,0.7759854354637957,-0.3987690975079596,0.028563153613631136,-0.7850704214541114,-1,2024-12-06
-1.346007603218716,1.6681746479575488,-0.6019634095662795,1.6079571553180019,-1.2506323176736414,0,2024-12-06
-0.9127334166224979,0.11887863293053569,-1.4814676988158764,0.7445126402241335,2.6931303055541966,1,2024-12-06
-1.011184895497757,-0.14541957989801713,-0.8830972070575668,1.1966655304128284,-0.20602350522809623,2,2024-12-06
0.6665130009323217,-0.5268650232542244,-0.3512653453143776,-0.44569409226651524,-0.08769888084510265,-2,2024-12-20
-0.5977328629937458,0.025146285482038015,-0.48808006578519464,0.7273910166956012,1.3063447554670238,-1,2024-12-20
-0.34134354843190623,-1.4921204104126988,-0.7367769056691863,3.4448001459305666,-0.760166591905524,0,2024-12-20
-0.4870535792200659,-0.4465410971247335,-1.4993640651688613,1.3406790861085354,-1.0282914144589022,1,2024-12-20
-0.5000606534767885,-0.5957999036397901,-0.30839681018107196,0.11501099098077947,1.2669853719071873,2,2024-12-20
-1.006367127271964,-0.30859607234850167,-0.5021477263510867,2.8151974412903735,-1.037402284562808,-2,2025-01-02
-0.6911783814909301,0.3396342172139721,-0.6174032817435268,0.43143794567318444,0.3710404353784188,-1,2025-01-02
-0.2251033728217359,0.5810406089800744,-0.06095788043434004,-0.7837933296678833,-0.08992025105151523,0,2025-01-02
-0.2692615350545639,0.7043742331815611,0.11395748874929593,-0.6086562893052059,-0.32581583651034274,1,2025-01-02
-0.5386971766363811,0.04408058601763526,-1.3152245800932554,-0.644666523598528,0.7885633675953153,2,2025-01-02
-0.41376788347586957,-0.06973437729424385,-0.5650684538303222,-1.0796980719548583,-0.789590691181898,-2,2025-01-20
-0.8212018140701287,0.5188536291289269,-0.2222536802881694,-0.9269752308373299,-0.9429621424034565,-1,2025-01-20
0.38741088020847386,0.8919092372363816,0.4288221436755258,-0.833954292188192,-0.6710595217033848,0,2025-01-20
-2.9092964432708404,0.15716041392728824,0.7321624940606914,-0.8898917651862135,-0.13963666012146259,1,2025-01-20
0.3278708408619366,0.2017047179249316,1.1391457930509215,-0.9555661811431657,-0.957940359926664,2,2025-01-20
-2.9092964432708404,0.15716041392728824,0.7321624940606914,-0.8898917651862135,-0.13963666012146259,-2,2025-01-23
0.3278708408619366,0.2017047179249316,1.1391457930509215,-0.9555661811431657,-0.957940359926664,-1,2025-01-23
0.31839084507937265,1.6246875807976728,0.3004937358081951,0.06465518129930453,0.5977752041646525,0,2025-01-23
1.3743592408766792,-1.1628401771695995,0.7648131428081559,-0.7753669939545729,-1.179061427252259,1,2025-01-23
-0.9461758272178714,0.02332418346555583,-1.1363327088800237,-1.526082993965668,-0.05337447099408276,2,2025-01-23
