key,signal,neutral,horizon,basket,hold,smooth,state,regime,dir,n_days,n_indep,gross_dly,cost_dly,net_dly,net_per_hold,t,t_dir,t_inv,stab,nw_lag,meff,thr,passes,passes_placebo
lsr_ttacct_x|allf|h1|k12|hd5|sm5|-|-,lsr_ttacct_x,allf,1,12,5,5,-,-,DIR,762,152,9.081754900264507,1.5499658907476332,7.531789009516874,7.531789009516874,1.4334106508762685,1.4334106508762685,-2.0190993719097086,1.0,12,798.0000000000082,4.002575583248625,False,False
funding_cum_20|full|h1|k12|hd1|sm0|-|-,funding_cum_20,full,1,12,1,0,-,-,INV,853,853,-12.331790728531864,3.354390843591216,8.977399884940645,8.977399884940645,1.4315750014617352,-2.5062963962269316,1.4315750014617352,0.75,3,798.0000000000082,4.002575583248625,False,False
amihud_20|mkt|h1|k12|hd5|sm5|-|-,amihud_20,mkt,1,12,5,5,-,-,DIR,849,169,9.677180448731335,0.6652825334455698,9.011897915285767,9.011897915285767,1.4293921083096017,1.4293921083096017,-1.6355272998984902,0.5,12,798.0000000000082,4.002575583248625,False,False
amihud_10|raw|h1|k8|hd5|sm0|-|-,amihud_10,raw,1,8,5,0,-,-,DIR,853,170,12.736896468870691,2.335012528687405,10.40188394018329,10.40188394018329,1.4268779362020296,1.4268779362020296,-2.0657377732321454,0.75,7,798.0000000000082,4.002575583248625,False,False
close_location_10|mkt|h3|k8|hd1|sm0|-|-,close_location_10,mkt,3,8,1,0,-,-,INV,853,284,-15.043687795136016,5.726585812846688,9.317101982289325,27.951305946867976,1.4247016855482209,-3.1624332668355013,1.4247016855482209,1.0,5,798.0000000000082,4.002575583248625,False,False
dd_from_high_20|full|h1|k8|hd1|sm5|-|-,dd_from_high_20,full,1,8,1,5,-,-,INV,849,849,-18.5143166101039,5.571537025316267,12.942779584787633,12.942779584787633,1.4245701201592111,-2.6431968419414926,1.4245701201592111,0.75,8,798.0000000000082,4.002575583248625,False,False
lsr_smart_dumb|allf|h1|k8|hd1|sm0|-|-,lsr_smart_dumb,allf,1,8,1,0,-,-,DIR,596,596,20.35536599681491,9.439074408050082,10.916291588764825,10.916291588764825,1.4239396521525816,1.4239396521525816,-3.921695742485684,0.75,3,798.0000000000082,4.002575583248625,False,False
mom_10|full|h1|k12|hd5|sm5|-|-,mom_10,full,1,12,5,5,-,-,INV,849,169,-12.654034958492682,3.2974412975820537,9.356593660910626,9.356593660910626,1.4226229054223263,-2.4069498734795305,1.4226229054223263,0.5,12,798.0000000000082,4.002575583248625,False,False
amihud_20|mkt|h1|k12|hd1|sm5|-|-,amihud_20,mkt,1,12,1,5,-,-,DIR,849,849,9.657626444929328,0.9565233126489383,8.701103132280391,8.701103132280391,1.4170148313716153,1.4170148313716153,-1.7206676178804918,0.5,8,798.0000000000082,4.002575583248625,False,False
lsr_globacct_chg20|full|h1|k12|hd5|sm5|-|-,lsr_globacct_chg20,full,1,12,5,5,-,-,INV,849,169,-10.773857330162476,2.8353667095770003,7.938490620585475,7.938490620585475,1.41628268708684,-2.414537823333225,1.41628268708684,0.75,12,798.0000000000082,4.002575583248625,False,False
dd_from_high_10|mkt|h3|k8|hd1|sm5|-|-,dd_from_high_10,mkt,3,8,1,5,-,-,INV,849,283,-15.300917485113986,4.5864811362470315,10.714436348866956,32.14330904660087,1.4147816424820134,-2.6102435653320533,1.4147816424820134,1.0,10,798.0000000000082,4.002575583248625,False,False
mom_5|full|h3|k8|hd1|sm5|-|-,mom_5,full,3,8,1,5,-,-,INV,849,283,-16.51446457491424,5.529552055126589,10.984912519787645,32.95473755936294,1.4136015027306588,-2.827266882061664,1.4136015027306588,0.75,10,798.0000000000082,4.002575583248625,False,False
taker_imb_1|allf|h1|k12|hd5|sm0|-|-,taker_imb_1,allf,1,12,5,0,-,-,DIR,853,170,9.51458821560349,5.089098909772191,4.4254893058313005,4.4254893058313005,1.4092666744828766,1.4092666744828766,-4.637197224674501,0.75,7,798.0000000000082,4.002575583248625,False,False
funding_trend_20|allf|h1|k12|hd5|sm0|-|-,funding_trend_20,allf,1,12,5,0,-,-,INV,853,170,-10.549366980873495,2.567695028331017,7.9816719525424755,7.9816719525424755,1.4091767541336915,-2.3224161189000614,1.4091767541336915,0.75,7,798.0000000000082,4.002575583248625,False,False
funding_trend_7|full|h1|k8|hd1|sm5|-|-,funding_trend_7,full,1,8,1,5,-,-,INV,849,849,-16.960843516060475,5.233606960400832,11.727236555659642,11.727236555659642,1.409125161322853,-2.680816031933992,1.409125161322853,0.75,8,798.0000000000082,4.002575583248625,False,False
funding_trend_20|mkt|h1|k8|hd5|sm0|-|-,funding_trend_20,mkt,1,8,5,0,-,-,INV,853,170,-12.378726396103769,2.11800084398534,10.260725552118428,10.260725552118428,1.4089076847306485,-1.9924706246109278,1.4089076847306485,0.75,7,798.0000000000082,4.002575583248625,False,False
overnight_share_20|raw|h1|k8|hd1|sm0|-|-,overnight_share_20,raw,1,8,1,0,-,-,INV,853,853,-13.308557550847254,3.049193747093689,10.259363803753562,10.259363803753562,1.4039319530913987,-2.242099988254684,1.4039319530913987,0.75,3,798.0000000000082,4.002575583248625,False,False
dd_from_high_60|full|h3|k12|hd1|sm5|-|-,dd_from_high_60,full,3,12,1,5,-,-,INV,849,283,-11.788782889144711,2.3801484052751447,9.408634483869566,28.225903451608698,1.3988403205932947,-2.1049597250936145,1.3988403205932947,0.75,10,798.0000000000082,4.002575583248625,False,False
taker_imb_z5|mom|h3|k12|hd1|sm5|-|-,taker_imb_z5,mom,3,12,1,5,-,-,DIR,849,283,13.376732822763007,5.247787396043629,8.128945426719378,24.386836280158136,1.3983677917844735,1.3983677917844735,-3.1801182337747806,0.75,10,798.0000000000082,4.002575583248625,False,False
taker_imb_20|full|h1|k12|hd5|sm0|-|-,taker_imb_20,full,1,12,5,0,-,-,DIR,853,170,10.808065742434113,1.8787117038314,8.929354038602712,8.929354038602712,1.3980336994071578,1.3980336994071578,-1.9866203955278052,0.75,7,798.0000000000082,4.002575583248625,False,False
taker_imb_z5|raw|h1|k8|hd5|sm5|-|-,taker_imb_z5,raw,1,8,5,5,-,-,DIR,849,169,12.353884964208287,3.4209303093060583,8.932954654902234,8.932954654902234,1.397502392371797,1.397502392371797,-2.4601362231413355,0.75,12,798.0000000000082,4.002575583248625,False,False
lsr_ttacct_x|raw|h3|k12|hd1|sm5|-|-,lsr_ttacct_x,raw,3,12,1,5,-,-,DIR,762,254,12.404046204108129,1.5460749924675228,10.857971211640606,32.57391363492182,1.3969898375407797,1.3969898375407797,-1.794201368169756,1.0,10,798.0000000000082,4.002575583248625,False,False
amihud_20|mkt|h3|k12|hd1|sm5|-|-,amihud_20,mkt,3,12,1,5,-,-,DIR,849,283,9.378249427606594,0.7697533702213261,8.60849605738527,25.82548817215581,1.3954928276484897,1.3954928276484897,-1.6391905647971143,0.5,10,798.0000000000082,4.002575583248625,False,False
lsr_globacct_x|full|h1|k8|hd5|sm5|-|-,lsr_globacct_x,full,1,8,5,5,-,-,DIR,849,169,12.22745305365839,2.049565294733042,10.177887758925346,10.177887758925346,1.3942856254478748,1.3942856254478748,-1.9540748916167554,0.75,12,798.0000000000082,4.002575583248625,False,False
gk_over_cc_20|mkt|h1|k12|hd5|sm0|-|-,gk_over_cc_20,mkt,1,12,5,0,-,-,INV,853,170,-11.739618064838934,2.8422075560966698,8.897410508742265,8.897410508742265,1.3931448127786483,-2.2840706364301564,1.3931448127786483,1.0,7,798.0000000000082,4.002575583248625,False,False
funding_trend_20|mkt|h1|k12|hd5|sm5|-|-,funding_trend_20,mkt,1,12,5,5,-,-,INV,849,169,-10.133806705838788,1.6748204784264753,8.458986227412314,8.458986227412314,1.3893274792365822,-1.947626794803384,1.3893274792365822,0.75,12,798.0000000000082,4.002575583248625,False,False
noise_ratio_20|raw|h1|k12|hd1|sm0|-|-,noise_ratio_20,raw,1,12,1,0,-,-,DIR,853,853,15.23046998713859,5.584356651193094,9.646113335945495,9.646113335945495,1.3862786953792823,1.3862786953792823,-2.984302568911909,0.75,3,798.0000000000082,4.002575583248625,False,False
overnight_share_20|allf|h1|k8|hd1|sm0|-|-,overnight_share_20,allf,1,8,1,0,-,-,INV,853,853,-15.220441097424416,5.910004823552022,9.310436273872396,9.310436273872396,1.3859831028312262,-3.136914397904875,1.3859831028312262,1.0,3,798.0000000000082,4.002575583248625,False,False
lsr_takerls_x|mkt|h3|k8|hd1|sm5|-|-,lsr_takerls_x,mkt,3,8,1,5,-,-,INV,779,259,-13.339092886436688,3.2308406022689753,10.108252284167717,30.32475685250315,1.3838796780538791,-2.2553489176899575,1.3838796780538791,0.75,10,798.0000000000082,4.002575583248625,False,False
amihud_20|raw|h3|k8|hd1|sm5|-|-,amihud_20,raw,3,8,1,5,-,-,DIR,849,283,9.848021037960057,0.6547444392362687,9.19327659872379,27.579829796171367,1.3836611006131947,1.3836611006131947,-1.575032620974941,0.75,10,798.0000000000082,4.002575583248625,False,False
dd_from_high_10|full|h1|k12|hd5|sm0|-|-,dd_from_high_10,full,1,12,5,0,-,-,INV,853,170,-12.391597484696542,4.6217530322838165,7.769844452412726,7.769844452412726,1.383261835006786,-3.0217242360392658,1.383261835006786,0.75,7,798.0000000000082,4.002575583248625,False,False
trade_count_z60|full|h1|k8|hd5|sm5|-|-,trade_count_z60,full,1,8,5,5,-,-,INV,849,169,-11.858998384651844,3.087356132036517,8.771642252615326,8.771642252615326,1.383010732540374,-2.3405918771687775,1.383010732540374,1.0,12,798.0000000000082,4.002575583248625,False,False
dd_from_high_5|allf|h1|k12|hd5|sm5|-|-,dd_from_high_5,allf,1,12,5,5,-,-,INV,849,169,-11.58016443591563,3.660417933391799,7.919746502523831,7.919746502523831,1.3806135503391888,-2.651875213631415,1.3806135503391888,0.75,12,798.0000000000082,4.002575583248625,False,False
dd_from_high_5|raw|h1|k12|hd5|sm5|-|-,dd_from_high_5,raw,1,12,5,5,-,-,INV,849,169,-12.941490637094656,3.533420047138257,9.408070589956399,9.408070589956399,1.3804156182828877,-2.40310102709416,1.3804156182828877,1.0,12,798.0000000000082,4.002575583248625,False,False
lsr_takerls_x|full|h1|k12|hd5|sm5|-|-,lsr_takerls_x,full,1,12,5,5,-,-,INV,779,155,-9.342984802126288,2.2940229917640713,7.04896181036222,7.04896181036222,1.377093652649487,-2.26114993495146,1.377093652649487,0.5,12,798.0000000000082,4.002575583248625,False,False
trade_count_z60|full|h3|k8|hd1|sm5|-|-,trade_count_z60,full,3,8,1,5,-,-,INV,849,283,-12.828873115276195,4.085553265576497,8.743319849699697,26.229959549099092,1.3766725396408153,-2.6357588841095536,1.3766725396408153,0.75,10,798.0000000000082,4.002575583248625,False,False
taker_imb_20|full|h3|k8|hd1|sm0|-|-,taker_imb_20,full,3,8,1,0,-,-,DIR,853,284,13.861321298765306,2.6105224198269137,11.250798878938394,33.75239663681518,1.3756173888366228,1.3756173888366228,-2.016510726733095,0.75,5,798.0000000000082,4.002575583248625,False,False
taker_imb_20|full|h3|k12|hd1|sm5|-|-,taker_imb_20,full,3,12,1,5,-,-,DIR,849,283,9.874369970487209,1.4492293870934125,8.425140583393793,25.27542175018138,1.375551683434939,1.375551683434939,-1.8482438514623676,0.5,10,798.0000000000082,4.002575583248625,False,False
amihud_20|raw|h3|k12|hd1|sm0|-|-,amihud_20,raw,3,12,1,0,-,-,DIR,853,284,12.354911593992313,2.058826982208594,10.29608461178372,30.888253835351158,1.3755424172443322,1.3755424172443322,-1.9279154734577848,0.75,5,798.0000000000082,4.002575583248625,False,False
lsr_smart_dumb|allf|h1|k12|hd1|sm0|-|-,lsr_smart_dumb,allf,1,12,1,0,-,-,DIR,596,596,17.432478902158465,8.465053974415664,8.9674249277428,8.9674249277428,1.3754210287878477,1.3754210287878477,-4.001712470366526,0.5,3,798.0000000000082,4.002575583248625,False,False
mom_20|full|h1|k12|hd5|sm5|-|-,mom_20,full,1,12,5,5,-,-,INV,849,169,-12.28527821231203,2.395834657167387,9.889443555144647,9.889443555144647,1.373625733105914,-2.0313440350101204,1.373625733105914,0.75,12,798.0000000000082,4.002575583248625,False,False
close_location_lag1_20|mkt|h1|k12|hd1|sm0|-|-,close_location_lag1_20,mkt,1,12,1,0,-,-,INV,853,853,-15.484167625269066,7.050964585345935,8.433203039923129,8.433203039923129,1.3721646435370194,-3.6647308846024966,1.3721646435370194,0.75,3,798.0000000000082,4.002575583248625,False,False
taker_imb_5|allf|h3|k8|hd1|sm5|-|-,taker_imb_5,allf,3,8,1,5,-,-,DIR,849,283,11.877848141465076,3.5620762248305358,8.315771916634539,24.947315749903616,1.370493619135513,1.370493619135513,-2.514994926066499,0.75,10,798.0000000000082,4.002575583248625,False,False
lsr_takerls_x|allf|h1|k8|hd5|sm0|-|-,lsr_takerls_x,allf,1,8,5,0,-,-,INV,783,156,-10.02704916457043,4.019606259443997,6.0074429051264335,6.0074429051264335,1.3703855384719084,-3.1896066552588227,1.3703855384719084,0.5,7,798.0000000000082,4.002575583248625,False,False
lsr_globacct_chg3|allf|h1|k12|hd5|sm0|-|-,lsr_globacct_chg3,allf,1,12,5,0,-,-,DIR,853,170,9.495875143492787,5.242302909358508,4.253572234134279,4.253572234134279,1.369281453375087,1.369281453375087,-4.746661637659814,0.75,7,798.0000000000082,4.002575583248625,False,False
lsr_ttpos_chg20|raw|h1|k8|hd5|sm5|-|-,lsr_ttpos_chg20,raw,1,8,5,5,-,-,DIR,741,148,11.254420907307198,2.20402395857467,9.050396948732528,9.050396948732528,1.3691116844883333,1.3691116844883333,-2.03422163091721,0.75,12,798.0000000000082,4.002575583248625,False,False
mom_skip1_5|full|h1|k12|hd5|sm5|-|-,mom_skip1_5,full,1,12,5,5,-,-,INV,849,169,-11.843737473758544,3.9525767490916857,7.891160724666862,7.891160724666862,1.3689197908698458,-2.7151710783641563,1.3689197908698458,0.75,12,798.0000000000082,4.002575583248625,False,False
funding_trend_20|full|h3|k12|hd1|sm0|-|-,funding_trend_20,full,3,12,1,0,-,-,INV,853,284,-11.408307281979328,2.5372703384082045,8.871036943571122,26.613110830713367,1.366838643924174,-2.1524267008457265,1.366838643924174,0.75,5,798.0000000000082,4.002575583248625,False,False
vol_trend_20|mom|h3|k12|hd1|sm5|-|-,vol_trend_20,mom,3,12,1,5,-,-,DIR,849,283,11.16836886386601,2.963844673740551,8.20452419012546,24.613572570376377,1.3642091317628842,1.3642091317628842,-2.3473366636850392,1.0,10,798.0000000000082,4.002575583248625,False,False
turnover_trend_10|full|h3|k12|hd1|sm5|-|-,turnover_trend_10,full,3,12,1,5,-,-,INV,849,283,-10.633610933517991,3.370653753366757,7.262957180151237,21.788871540453712,1.361986675623278,-2.6104779226054156,1.361986675623278,0.75,10,798.0000000000082,4.002575583248625,False,False
lsr_globacct_x|mom|h1|k12|hd1|sm0|-|-,lsr_globacct_x,mom,1,12,1,0,-,-,DIR,853,853,16.99557593412117,9.456560618568608,7.539015315552565,7.539015315552565,1.3614655378319627,1.3614655378319627,-4.788068826294676,1.0,3,798.0000000000082,4.002575583248625,False,False
dist_low_60|mkt|h1|k8|hd5|sm5|-|-,dist_low_60,mkt,1,8,5,5,-,-,DIR,849,169,13.112650412711242,1.9089209717015792,11.20372944100966,11.20372944100966,1.3610109690282104,1.3610109690282104,-1.8329577596087014,0.75,12,798.0000000000082,4.002575583248625,False,False
funding_cum_7|allf|h1|k8|hd5|sm0|-|-,funding_cum_7,allf,1,8,5,0,-,-,INV,853,170,-12.484123020503608,3.5152288915819954,8.968894128921614,8.968894128921614,1.3599553644192346,-2.4295598240463567,1.3599553644192346,0.5,7,798.0000000000082,4.002575583248625,False,False
noise_ratio_20|mkt|h3|k8|hd1|sm0|-|-,noise_ratio_20,mkt,3,8,1,0,-,-,DIR,853,284,15.452021221422912,3.9232226074229293,11.528798613999985,34.58639584199996,1.3594030883904415,1.3594030883904415,-2.2823311982585546,0.5,5,798.0000000000082,4.002575583248625,False,False
mom_skip1_5|full|h1|k8|hd5|sm5|-|-,mom_skip1_5,full,1,8,5,5,-,-,INV,849,169,-13.958230123834458,4.086361774467835,9.87186834936662,9.87186834936662,1.3590728092674043,-2.465682992569318,1.3590728092674043,0.75,12,798.0000000000082,4.002575583248625,False,False
oi_vs_volume|mom|h1|k12|hd5|sm0|-|-,oi_vs_volume,mom,1,12,5,0,-,-,INV,853,170,-11.519623505641478,3.451994538937718,8.06762896670376,8.06762896670376,1.3588068543627925,-2.5210854146510355,1.3588068543627925,0.75,7,798.0000000000082,4.002575583248625,False,False
dist_low_60|mkt|h1|k12|hd5|sm5|-|-,dist_low_60,mkt,1,12,5,5,-,-,DIR,849,169,11.271929866652576,1.7404206226788483,9.53150924397373,9.53150924397373,1.3587802355540723,1.3587802355540723,-1.8625462011437153,0.75,12,798.0000000000082,4.002575583248625,False,False
lsr_takerls_chg20|full|h1|k8|hd5|sm5|-|-,lsr_takerls_chg20,full,1,8,5,5,-,-,INV,759,151,-10.992744324285962,3.272660428378151,7.720083895907813,7.720083895907813,1.3562456460323116,-2.5110014230103377,1.3562456460323116,0.75,12,798.0000000000082,4.002575583248625,False,False
lsr_ttacct_chg3|full|h3|k12|hd1|sm0|-|-,lsr_ttacct_chg3,full,3,12,1,0,-,-,DIR,588,196,16.90072290889021,8.685704806690907,8.215018102199306,24.645054306597917,1.3542563597880886,1.3542563597880886,-4.221626948039501,1.0,5,798.0000000000082,4.002575583248625,False,False
dd_from_high_5|full|h1|k8|hd5|sm0|-|-,dd_from_high_5,full,1,8,5,0,-,-,INV,853,170,-13.37903856566056,5.284211376361196,8.094827189299366,8.094827189299366,1.3506096543619297,-3.103825227835049,1.3506096543619297,1.0,7,798.0000000000082,4.002575583248625,False,False
oi_z60|full|h1|k8|hd5|sm5|-|-,oi_z60,full,1,8,5,5,-,-,DIR,849,169,11.448812471839965,2.758139461583552,8.690673010256413,8.690673010256413,1.348401077523257,1.348401077523257,-2.2072098971477025,1.0,12,798.0000000000082,4.002575583248625,False,False
close_location_20|mkt|h1|k8|hd5|sm0|-|-,close_location_20,mkt,1,8,5,0,-,-,INV,853,170,-11.05100108091258,3.2476510113650936,7.803350069547484,7.803350069547484,1.3466529111571313,-2.4608235387573187,1.3466529111571313,0.75,7,798.0000000000082,4.002575583248625,False,False
lsr_takerls_chg20|mom|h1|k8|hd5|sm5|-|-,lsr_takerls_chg20,mom,1,8,5,5,-,-,INV,759,151,-10.880630388767017,3.279587053938409,7.601043334828607,7.601043334828607,1.343896847988435,-2.498533139048586,1.343896847988435,0.75,12,798.0000000000082,4.002575583248625,False,False
gk_over_cc_20|raw|h1|k12|hd1|sm0|-|-,gk_over_cc_20,raw,1,12,1,0,-,-,INV,853,853,-14.689125858314538,5.544542974369808,9.144582883944732,9.144582883944732,1.3433800769695285,-2.965612750474247,1.3433800769695285,0.75,3,798.0000000000082,4.002575583248625,False,False
funding_cum_20|full|h1|k8|hd5|sm5|-|-,funding_cum_20,full,1,8,5,5,-,-,INV,849,169,-12.013680545150928,1.8017655632749057,10.211914981876022,10.211914981876022,1.342774630809099,-1.8184352996155215,1.342774630809099,0.75,12,798.0000000000082,4.002575583248625,False,False
lsr_globacct_lvl|mkt|h3|k12|hd1|sm0|-|-,lsr_globacct_lvl,mkt,3,12,1,0,-,-,DIR,834,278,13.955786588418844,5.652116233427354,8.303670354991489,24.911011064974467,1.3425465624451445,1.3425465624451445,-3.181304834252125,0.75,5,798.0000000000082,4.002575583248625,False,False
funding_cum_3|allf|h3|k8|hd1|sm5|-|-,funding_cum_3,allf,3,8,1,5,-,-,INV,849,283,-12.74054149277272,3.541145321226875,9.199396171545846,27.59818851463754,1.3421028200955498,-2.3873930868660977,1.3421028200955498,0.75,10,798.0000000000082,4.002575583248625,False,False
lsr_takerls_chg7|mom|h3|k8|hd1|sm5|-|-,lsr_takerls_chg7,mom,3,8,1,5,-,-,INV,772,257,-15.594190041486799,5.184009857210062,10.410180184276737,31.23054055283021,1.341377959782167,-2.6679689312807717,1.341377959782167,0.75,10,798.0000000000082,4.002575583248625,False,False
noise_ratio_20|full|h3|k12|hd1|sm5|-|-,noise_ratio_20,full,3,12,1,5,-,-,DIR,849,283,9.545065784721027,2.2514926622317444,7.293573122489281,21.880719367467844,1.3410210786762857,1.3410210786762857,-2.1683787273393818,0.75,10,798.0000000000082,4.002575583248625,False,False
lsr_takerls_x|mkt|h1|k12|hd5|sm5|-|-,lsr_takerls_x,mkt,1,12,5,5,-,-,INV,779,155,-10.857342285583933,2.111270306410103,8.746071979173827,8.746071979173827,1.339530694676728,-1.976270957196147,1.339530694676728,0.5,12,798.0000000000082,4.002575583248625,False,False
dist_low_10|mkt|h1|k8|hd5|sm0|-|-,dist_low_10,mkt,1,8,5,0,-,-,DIR,853,170,15.693362251416675,4.531563982946022,11.161798268470655,11.161798268470655,1.3391267281545134,1.3391267281545134,-2.434721421543159,0.5,7,798.0000000000082,4.002575583248625,False,False
trend_quality_60|mkt|h1|k8|hd5|sm0|-|-,trend_quality_60,mkt,1,8,5,0,-,-,DIR,853,170,11.665889778427019,2.3863236474394403,9.279566130987577,9.279566130987577,1.3390851803097905,1.3390851803097905,-2.0297367306342315,0.75,7,798.0000000000082,4.002575583248625,False,False
lsr_ttacct_x|allf|h1|k12|hd1|sm0|-|-,lsr_ttacct_x,allf,1,12,1,0,-,-,DIR,596,596,17.648271453067736,8.686925530916229,8.961345922151507,8.961345922151507,1.3382208204750727,1.3382208204750727,-3.9242065333560094,1.0,3,798.0000000000082,4.002575583248625,False,False
vp_corr_10|mom|h1|k12|hd1|sm5|-|-,vp_corr_10,mom,1,12,1,5,-,-,INV,849,849,-13.405826725534158,5.392965275959464,8.012861449574695,8.012861449574695,1.3351240690359478,-3.1409343563638927,1.3351240690359478,0.75,8,798.0000000000082,4.002575583248625,False,False
funding_cum_20|full|h1|k8|hd1|sm0|-|-,funding_cum_20,full,1,8,1,0,-,-,INV,853,853,-14.280574256995427,3.8650906474884286,10.415483609506996,10.415483609506996,1.3338663004076412,-2.3234116445171016,1.3338663004076412,0.75,3,798.0000000000082,4.002575583248625,False,False
lsr_ttacct_x|allf|h3|k8|hd1|sm5|-|-,lsr_ttacct_x,allf,3,8,1,5,-,-,DIR,762,254,9.9048873564851,2.198136430005861,7.706750926479238,23.120252779437713,1.333369659155433,1.333369659155433,-2.0883019018623203,0.75,10,798.0000000000082,4.002575583248625,False,False
amihud_10|raw|h3|k8|hd1|sm0|-|-,amihud_10,raw,3,8,1,0,-,-,DIR,853,284,12.787859780166201,2.911075401420258,9.876784378745946,29.630353136237837,1.3327805891050195,1.3327805891050195,-2.1176057551463936,0.75,5,798.0000000000082,4.002575583248625,False,False
taker_imb_1|raw|h3|k8|hd1|sm5|-|-,taker_imb_1,raw,3,8,1,5,-,-,DIR,849,283,12.800287722787598,3.6341559947631534,9.166131728024446,27.49839518407334,1.3325552568183483,1.3325552568183483,-2.396441635494944,0.75,10,798.0000000000082,4.002575583248625,False,False
funding_trend_20|mkt|h1|k8|hd5|sm5|-|-,funding_trend_20,mkt,1,8,5,5,-,-,INV,849,169,-11.831996398597443,1.8493774349950989,9.982618963602343,9.982618963602343,1.3323177555174444,-1.8311660127721252,1.3323177555174444,0.75,12,798.0000000000082,4.002575583248625,False,False
lsr_globacct_chg7|mkt|h1|k8|hd5|sm0|-|-,lsr_globacct_chg7,mkt,1,8,5,0,-,-,DIR,853,170,12.892036267403613,4.992870117011196,7.899166150392419,7.899166150392419,1.3320613897051667,1.3320613897051667,-3.0224943928139174,0.5,7,798.0000000000082,4.002575583248625,False,False
lsr_ttpos_chg20|allf|h3|k12|hd1|sm5|-|-,lsr_ttpos_chg20,allf,3,12,1,5,-,-,DIR,741,247,9.140532427269221,2.546289049298,6.594243377971222,19.782730133913667,1.33167490400271,1.33167490400271,-2.355107733774871,1.0,10,798.0000000000082,4.002575583248625,False,False
taker_imb_z5|mom|h1|k8|hd5|sm5|-|-,taker_imb_z5,mom,1,8,5,5,-,-,DIR,849,169,11.319467240247842,3.750655958898457,7.568811281349387,7.568811281349387,1.3310058253505272,1.3310058253505272,-2.6430679729338347,0.75,12,798.0000000000082,4.002575583248625,False,False
dd_from_high_60|mkt|h1|k12|hd5|sm5|-|-,dd_from_high_60,mkt,1,12,5,5,-,-,INV,849,169,-9.748684920677576,1.6666318925469255,8.08205302813065,8.08205302813065,1.330886540221356,-1.8749651260973852,1.330886540221356,0.75,12,798.0000000000082,4.002575583248625,False,False
lsr_takerls_chg7|raw|h1|k8|hd5|sm5|-|-,lsr_takerls_chg7,raw,1,8,5,5,-,-,INV,772,154,-12.727058434538092,3.8803259734575044,8.846732461080585,8.846732461080585,1.3305096562681382,-2.4837453059891055,1.3305096562681382,0.75,12,798.0000000000082,4.002575583248625,False,False
funding_cum_3|allf|h1|k12|hd5|sm5|-|-,funding_cum_3,allf,1,12,5,5,-,-,INV,849,169,-9.078343360547533,2.4295824417572236,6.64876091879031,6.64876091879031,1.3300092072539529,-2.308774795958893,1.3300092072539529,0.75,12,798.0000000000082,4.002575583248625,False,False
lsr_ttacct_lvl|mkt|h1|k8|hd1|sm0|-|-,lsr_ttacct_lvl,mkt,1,8,1,0,-,-,DIR,505,505,27.568444680625163,11.032737470543719,16.535707210081444,16.535707210081444,1.329289900686604,1.329289900686604,-3.1064687064460523,0.5,3,798.0000000000082,4.002575583248625,False,False
ats_trend_20|mkt|h3|k12|hd1|sm5|-|-,ats_trend_20,mkt,3,12,1,5,-,-,INV,849,283,-9.377965939559234,1.6802924654248508,7.697673474134383,23.09302042240315,1.329132370571764,-1.9091257174703757,1.329132370571764,0.75,10,798.0000000000082,4.002575583248625,False,False
oi_growth_20|full|h1|k12|hd1|sm5|-|-,oi_growth_20,full,1,12,1,5,-,-,DIR,849,849,12.365294962303194,4.283843371710468,8.081451590592726,8.081451590592726,1.3273481735077048,1.3273481735077048,-2.7384557535058804,1.0,8,798.0000000000082,4.002575583248625,False,False
oi_growth_x_20|full|h1|k12|hd1|sm5|-|-,oi_growth_x_20,full,1,12,1,5,-,-,DIR,849,849,12.365294962303194,4.283843371710468,8.081451590592726,8.081451590592726,1.3273481735077048,1.3273481735077048,-2.7384557535058804,1.0,8,798.0000000000082,4.002575583248625,False,False
lsr_globacct_lvl|raw|h3|k8|hd1|sm0|-|-,lsr_globacct_lvl,raw,3,8,1,0,-,-,DIR,834,278,16.294253917297482,6.2151396664175165,10.079114250879964,30.237342752639893,1.325595357041653,1.325595357041653,-2.9690732295475715,0.75,5,798.0000000000082,4.002575583248625,False,False
lsr_ttacct_x|mom|h1|k12|hd5|sm0|-|-,lsr_ttacct_x,mom,1,12,5,0,-,-,DIR,596,119,10.596221355735324,3.021086248895188,7.575135106840137,7.575135106840137,1.3250362186274198,1.3250362186274198,-2.3773291173278652,0.75,7,798.0000000000082,4.002575583248625,False,False
lsr_takerls_x|full|h3|k12|hd1|sm5|-|-,lsr_takerls_x,full,3,12,1,5,-,-,INV,779,259,-9.967944718619698,3.194310188468221,6.773634530151474,20.32090359045442,1.3237394220818497,-2.552878011044361,1.3237394220818497,0.5,10,798.0000000000082,4.002575583248625,False,False
taker_imb_10|mkt|h3|k12|hd1|sm5|-|-,taker_imb_10,mkt,3,12,1,5,-,-,DIR,849,283,9.700840555424161,1.9672100737623215,7.733630481661843,23.20089144498553,1.3175959004539253,1.3175959004539253,-1.9902880405949348,1.0,10,798.0000000000082,4.002575583248625,False,False
lsr_smart_dumb|full|h1|k12|hd5|sm5|-|-,lsr_smart_dumb,full,1,12,5,5,-,-,DIR,762,152,8.484218567137427,1.4850359798593942,6.999182587278034,6.999182587278034,1.316957810777754,1.316957810777754,-1.8779447435329555,0.75,12,798.0000000000082,4.002575583248625,False,False
