key,signal,neutral,horizon,basket,hold,smooth,state,regime,dir,n_days,n_indep,gross_dly,cost_dly,net_dly,net_per_hold,t,t_dir,t_inv,stab,nw_lag,meff,thr,passes
pct_up_days_5|full|h3|k8|hd1|sm5|-|-,pct_up_days_5,full,3,8,1,5,-,-,DIR,850,283,3.4579457652190464,4.074938975902957,-0.6169932106839143,-1.850979632051743,-0.062403161870017154,-0.062403161870017154,-0.7677518068911245,0.5,10,839.0000000000105,4.014409690501416,False
pct_up_days_5|mom|h3|k8|hd1|sm5|-|-,pct_up_days_5,mom,3,8,1,5,-,-,DIR,850,283,3.4579457652190464,4.074938975902957,-0.6169932106839143,-1.850979632051743,-0.062403161870017154,-0.062403161870017154,-0.7677518068911245,0.5,10,839.0000000000105,4.014409690501416,False
taker_imb_5|full|h3|k8|hd1|sm0|-|-,taker_imb_5,full,3,8,1,0,-,-,DIR,854,284,5.204806642502298,5.682802875544305,-0.4779962330420082,-1.4339886991260247,-0.06280194277780403,-0.06280194277780403,-1.4329235527274051,0.75,5,839.0000000000105,4.014409690501416,False
funding_z60|mkt|h3|k12|hd1|sm5|-|-,funding_z60,mkt,3,12,1,5,-,-,DIR,850,283,3.714492479987217,4.10508291697853,-0.3905904369913129,-1.1717713109739387,-0.06289956504036218,-0.06289956504036218,-1.2567586797372645,0.5,10,839.0000000000105,4.014409690501416,False
downside_vol_10|allf|h3|k8|hd1|sm0|-|-,downside_vol_10,allf,3,8,1,0,-,-,DIR,854,284,6.132390980032157,6.559535402387175,-0.42714442235501765,-1.281433267065053,-0.06342723484636759,-0.06342723484636759,-1.8825870674786913,0.75,5,839.0000000000105,4.014409690501416,False
mom_skip1_10|raw|h1|k12|hd5|sm5|-|-,mom_skip1_10,raw,1,12,5,5,-,-,INV,850,170,-2.914322299687729,3.449471540102175,-0.5351492404144493,-0.5351492404144493,-0.06351594021436381,-0.7504605935359784,-0.06351594021436381,0.5,12,839.0000000000105,4.014409690501416,False
vol_shock_10|mom|h1|k12|hd5|sm0|-|-,vol_shock_10,mom,1,12,5,0,-,-,INV,854,170,-3.7934048287065014,4.132680962920228,-0.3392761342137262,-0.3392761342137262,-0.06395474462169198,-1.4962830102467863,-0.06395474462169198,0.5,7,839.0000000000105,4.014409690501416,False
taker_imb_20|mom|h3|k12|hd1|sm5|-|-,taker_imb_20,mom,3,12,1,5,-,-,INV,850,283,-1.5405489976282345,1.901312059230413,-0.3607630616021786,-1.0822891848065357,-0.06412579209670927,-0.6161224614644223,-0.06412579209670927,0.25,10,839.0000000000105,4.014409690501416,False
trend_quality_5|mkt|h1|k8|hd1|sm0|-|-,trend_quality_5,mkt,1,8,1,0,-,-,INV,854,854,-14.858952493911673,15.50674523429331,-0.6477927403816365,-0.6477927403816365,-0.06417038501534739,-2.9776585171097034,-0.06417038501534739,0.25,3,839.0000000000105,4.014409690501416,False
downside_vol_10|full|h3|k8|hd1|sm5|-|-,downside_vol_10,full,3,8,1,5,-,-,INV,850,283,-3.136762451686913,3.694507318906212,-0.5577448672192975,-1.6732346016578925,-0.06469825420922107,-0.7916962147098133,-0.06469825420922107,0.5,10,839.0000000000105,4.014409690501416,False
trend_quality_20|mom|h3|k8|hd1|sm5|-|-,trend_quality_20,mom,3,8,1,5,-,-,INV,850,283,-2.6047140861990044,3.1717269033142124,-0.5670128171152079,-1.7010384513456236,-0.06541327493846466,-0.6692090862147736,-0.06541327493846466,0.25,10,839.0000000000105,4.014409690501416,False
oi_intraday_chg_5|allf|h1|k8|hd1|sm5|-|-,oi_intraday_chg_5,allf,1,8,1,5,-,-,DIR,850,850,7.764326262177354,8.230060680136063,-0.4657344179587097,-0.4657344179587097,-0.06607457153377339,-0.06607457153377339,-2.251729830323634,0.25,8,839.0000000000105,4.014409690501416,False
mom_10|full|h1|k12|hd1|sm0|-|-,mom_10,full,1,12,1,0,-,-,INV,854,854,-9.435346073865837,10.01740332507176,-0.5820572512059222,-0.5820572512059222,-0.06643664891626108,-2.2087535503978177,-0.06643664891626108,0.5,3,839.0000000000105,4.014409690501416,False
trend_quality_60|mom|h3|k12|hd1|sm0|-|-,trend_quality_60,mom,3,12,1,0,-,-,DIR,854,284,3.5083390600949174,3.953290751143413,-0.4449516910484968,-1.3348550731454905,-0.06764035605694105,-0.06764035605694105,-1.1323384004612147,0.5,5,839.0000000000105,4.014409690501416,False
oi_price_newlong_20|raw|h1|k8|hd5|sm0|-|-,oi_price_newlong_20,raw,1,8,5,0,-,-,INV,854,170,-2.4205581497759874,2.8238290609594974,-0.40327091118350933,-0.40327091118350933,-0.06902340999821195,-0.8972090116076044,-0.06902340999821195,0.5,7,839.0000000000105,4.014409690501416,False
